tick,employed_households(Über Haushalte),BeschäftigteLeute(über Unternehmen),openPositions,durchschnittsgehalt,durchschnittspreis,durchschnittsinventar,gesamtNachfrageLetzterMonat,geplanterMonatlicherKonsum(Haushalte),allUnternehmenMoney,allHaushalteMoney,allMoney
58779.0,992,992,22,1.0330167773669008,1.8097246461904584,484.09,135476.16422194018,34421.001294091206,72594.27454592318,127405.72545407702,200000.0000000002
58800.0,992,992,27,1.0371368360593598,1.8130836369397674,516.09,118569.71684790164,34634.179616841495,67193.63897077188,132806.36102922825,200000.00000000012
58821.0,989,989,26,1.0366689941733367,1.8142126450314424,506.48,112026.55661002592,34594.523468208376,73635.05850505257,126364.94149494775,200000.00000000032
58842.0,989,989,20,1.0354763397036941,1.8141432893588447,505.98,138626.27202441383,34411.40196784205,73986.1296194047,126013.87038059575,200000.00000000047
58863.0,987,987,20,1.0326230815526272,1.8157614866887812,498.8,127459.10598440228,34441.15463159712,73624.8095258034,126375.19047419706,200000.00000000047
58884.0,997,997,21,1.0326603864864186,1.8182817701011504,502.25,137614.30774423789,34543.639315468674,73459.62033204714,126540.37966795359,200000.00000000073
58905.0,995,995,22,1.031935897257148,1.818679605466588,542.56,116077.08965627795,34397.96743069817,66437.8593895672,133562.14061043315,200000.00000000035
58926.0,987,987,20,1.032333113424814,1.8161316096330382,547.7,101870.39563904305,34437.28414775855,70930.33785377201,129069.66214622853,200000.00000000052
58947.0,984,984,16,1.0263050959721594,1.8155445011191358,555.28,108538.5122053648,34534.46281580165,71530.52971043554,128469.4702895651,200000.00000000064
58968.0,988,988,6,1.0229789400388243,1.8158124490379117,557.5,124785.98676658657,34574.18937334827,72618.89640567962,127381.10359432097,200000.00000000058
58989.0,988,988,11,1.0202732676993773,1.8210854227310256,556.65,136031.126120994,34560.52529688105,71689.75123677247,128310.24876322824,200000.0000000007
59010.0,991,991,12,1.0173594268421347,1.8211645705240147,558.71,119320.59828382407,34374.91052797385,72771.87642900372,127228.1235709968,200000.00000000052
59031.0,991,991,22,1.0234060808737837,1.8201563270678627,586.44,125742.08030731225,34386.032371925045,68521.90306158082,131478.0969384204,200000.00000000122
59052.0,996,996,25,1.0280796396135685,1.8227658756971443,626.0,124559.07477835675,34495.723368890656,66128.32646395167,133871.67353604935,200000.00000000102
59073.0,995,995,26,1.0249363934031162,1.8229682645994527,646.21,108033.0191270611,34349.0200968946,69951.45663881123,130048.54336118937,200000.00000000058
59094.0,991,991,23,1.0214130431153143,1.8223752048121276,689.88,125657.43244976862,34345.88716091935,66579.46302675662,133420.53697324387,200000.0000000005
59115.0,983,983,14,1.0183625774080824,1.8201184481139192,695.07,100627.80587117822,34004.4243703824,70393.08109812465,129606.91890187586,200000.00000000052
59136.0,981,981,11,1.0126935247943087,1.8188980951679385,675.82,95173.23265975717,34343.608563482514,75779.19611382726,124220.80388617334,200000.00000000058
59157.0,983,983,1,1.0143438749656923,1.816661449988834,700.46,86821.44601730912,34233.17475786577,67185.18466202427,132814.8153379765,200000.00000000076
59178.0,959,959,1,1.0095714881598348,1.8125093127629646,714.45,99188.94607044559,34079.809196133414,66923.04348348486,133076.95651651596,200000.00000000081
59199.0,940,940,1,1.0045235704261006,1.8093293558323253,661.95,97177.58987683215,34467.632937005335,75134.9164575414,124865.08354245897,200000.00000000038
59220.0,927,927,3,0.9990658378039501,1.8057819009261598,612.13,107364.07149371166,34631.28170272279,75452.96137238966,124547.03862761066,200000.00000000032
59241.0,927,927,0,1.0039333128910386,1.808125911240171,567.76,109089.17222615043,34647.30035123034,73277.12745698146,126722.87254301917,200000.00000000064
59262.0,936,936,0,0.9990786258801571,1.8061478437340543,540.63,103563.48556772443,34427.07402728085,69930.99553676027,130069.00446324027,200000.00000000052
59283.0,942,942,1,0.9910552409321359,1.807130984788732,523.11,112451.62275266869,34675.809478139905,69832.45352254681,130167.54647745383,200000.00000000064
59304.0,942,942,0,0.9870634368509142,1.803626400197914,521.84,135834.68171799116,34453.389121542226,67924.71782547997,132075.2821745205,200000.00000000047
59325.0,945,945,2,0.9871551898516393,1.8047895020685354,532.22,143237.34804143093,34677.44857321224,66672.34514289122,133327.6548571094,200000.0000000006
59346.0,958,958,1,0.9905205562050083,1.805682913961667,519.7,112856.66803698883,34309.327286321866,69348.47832966228,130651.5216703383,200000.00000000058
59367.0,968,968,0,0.9893198004905193,1.8052083460670567,533.77,126606.52689024403,34579.8052983314,66286.03989209977,133713.9601079009,200000.00000000067
59388.0,970,970,3,0.9820407469022637,1.8028216076126455,522.0,94605.30382599587,34686.16552201198,71762.18570373727,128237.81429626308,200000.00000000035
59409.0,972,972,1,0.9880400516531835,1.7995843942879801,496.9,146738.03901752667,34756.32119830514,73479.31168456395,126520.68831543656,200000.00000000052
59430.0,979,979,3,0.9894263236222125,1.8024303434893287,515.98,145128.5717156922,34787.68576991603,67260.91245823629,132739.0875417642,200000.00000000047
59451.0,997,997,8,0.9903094329642157,1.8029789535499017,559.68,133429.33229242385,34686.38690076173,64989.57438050114,135010.42561949923,200000.00000000038
59472.0,994,994,27,0.9895878788201109,1.803864730610704,573.35,131712.6537905964,34646.312961383206,70169.38642356951,129830.61357643087,200000.00000000038
59493.0,991,991,37,0.9889401476396279,1.8045996746643107,578.94,118224.29863383759,34503.550564927435,70915.08473501791,129084.91526498244,200000.00000000035
59514.0,990,990,24,0.9910405487987866,1.8025040410317934,598.38,116711.86059692867,34522.53498387555,68851.30836126061,131148.6916387395,200000.00000000012
59535.0,987,987,21,0.9943112477529668,1.8009063144684405,593.78,108679.30238637506,34537.04153006414,73245.88750410131,126754.11249589895,200000.00000000026
59556.0,984,984,18,0.9941220856615842,1.7995638154340257,600.01,112601.51220183847,34758.38883140213,69496.86409761867,130503.13590238139,200000.00000000006
59577.0,986,986,13,0.9864555854802376,1.7975513904724212,594.37,99342.2384441387,34652.18791771314,71060.03016645556,128939.96983354437,199999.99999999994
59598.0,987,987,11,0.9882835346092655,1.7972611142782962,555.24,115008.75595596332,34489.22139205697,78576.73085083287,121423.2691491671,199999.99999999997
59619.0,989,989,7,0.9925783277630247,1.797357884469754,565.0,124007.83731747422,34792.348644306505,71367.6839859818,128632.31601401808,199999.99999999988
59640.0,992,992,7,0.9839503825741214,1.7967482015418403,553.02,102463.82851685854,34626.52880470637,73264.94994139043,126735.05005860933,199999.99999999977
59661.0,984,984,7,0.9802750755906334,1.7950303844549216,565.8,136956.33745579483,34760.522961167706,70920.0438983373,129079.95610166233,199999.99999999965
59682.0,989,989,6,0.9803689237771213,1.7969537244974754,554.21,117001.83252575948,34624.55257527429,71918.47577358565,128081.52422641387,199999.99999999953
59703.0,993,993,10,0.9849262761926794,1.797726427920046,569.79,143371.38266243602,34739.189561090534,69728.81841487117,130271.18158512814,199999.9999999993
59724.0,988,988,21,0.9852587852274336,1.7985710207832608,561.33,119026.54252301177,34734.77436384247,75256.23411404433,124743.7658859549,199999.99999999924
59745.0,993,993,20,0.9802719661784742,1.7951114134682633,536.54,153093.47050754484,34744.477622661514,77590.56247071478,122409.43752928452,199999.9999999993
59766.0,995,995,19,0.9924967726442607,1.7962116213064305,535.43,125533.56538038372,34777.30823365183,71174.91573704753,128825.0842629517,199999.99999999924
59787.0,997,997,24,0.9944680797941692,1.7969659606975827,531.9,136013.04018203766,34549.69082477772,74076.30166892587,125923.69833107371,199999.9999999996
59808.0,994,994,20,0.9999885679232959,1.7963475627926417,555.07,143458.6052862268,34794.70965958142,69102.71940843455,130897.28059156482,199999.99999999936
59829.0,997,997,18,1.003338661668829,1.797531797430232,559.51,128202.92668380767,34608.159125067265,72489.7294588765,127510.27054112307,199999.9999999996
59850.0,998,998,18,0.9982326958300916,1.7997798519468364,556.27,112124.71111488696,34622.236945501936,75700.19236083786,124299.80763916166,199999.99999999953
59871.0,995,995,15,0.9940546826026265,1.8005226223502868,544.1,126187.44942802223,34494.5550349291,74399.27771378272,125600.72228621661,199999.99999999933
59892.0,993,993,20,0.9951373851515958,1.8030265604472586,537.35,119112.41498744009,34781.45726818689,73756.56654971304,126243.43345028644,199999.99999999948
59913.0,990,990,19,0.9902659535272365,1.8012596889936605,531.02,101112.29384680899,34731.22932924073,74989.63370993968,125010.36629005945,199999.99999999913
59934.0,984,984,17,0.9984101413669643,1.7994917385007403,544.27,122980.1153937456,34518.3671362209,68803.71076281325,131196.28923718576,199999.999999999
59955.0,982,982,14,1.0053224025895375,1.7996781703112186,557.2,96309.49850030863,34738.61991285575,68855.0407703917,131144.95922960737,199999.99999999907
59976.0,989,989,8,1.0035151283666321,1.7978221195016493,551.08,131496.67181035364,34604.29248922985,74288.78549208841,125711.21450791089,199999.9999999993
59997.0,992,992,13,1.0052614905533739,1.799286063639211,569.75,127077.82587856203,34728.15290532389,68641.64767837535,131358.35232162368,199999.999999999
60018.0,994,994,17,0.9979419787123719,1.801628867658197,604.93,117484.179494292,34761.72477539728,67229.43295998027,132770.56704001874,199999.999999999
60039.0,989,989,13,1.001301686125639,1.8000581976337733,627.59,107448.27308719851,34683.14669330517,67922.7221773674,132077.2778226319,199999.9999999993
60060.0,989,989,14,1.0021841381161989,1.800780571852499,635.39,121207.22767675808,34446.49531512715,71262.1581350307,128737.84186496849,199999.99999999919
60081.0,991,991,13,0.9981254675450651,1.8000092715902296,643.68,123149.16319866719,34545.47494222245,70181.048551897,129818.95144810237,199999.99999999936
60102.0,987,987,9,0.9931148853523237,1.7991636005186313,625.24,110730.23779156918,34680.003312579,75431.52366678933,124568.47633321013,199999.99999999948
60123.0,989,989,11,0.985814982013994,1.7993749771895728,602.73,146817.56915752531,34806.45076354356,76057.84869272447,123942.15130727514,199999.9999999996
60144.0,990,990,22,0.9905324427153182,1.8005260621171855,634.64,128979.13517204957,34797.98955198813,66670.729487211,133329.27051278853,199999.99999999953
60165.0,994,994,23,0.9969517422144994,1.7997288962039344,634.98,98127.28634974807,34796.42309187504,73707.9793232024,126292.0206767972,199999.9999999996
60186.0,988,988,17,0.9930312144131203,1.797199905428093,655.49,113166.47892010827,34963.31208883494,66785.1572361749,133214.84276382503,199999.99999999994
60207.0,987,987,13,0.9968988852016176,1.7985158083499264,661.43,121240.67549755888,34909.24911235875,69748.11783842811,130251.88216157172,199999.99999999983
60228.0,990,990,12,0.9977368534074761,1.7961718542219032,670.08,109269.04239941009,34728.9276072208,70508.82672166101,129491.17327833879,199999.9999999998
60249.0,988,988,13,0.9957777305928187,1.7952473889645788,669.07,114275.88233501029,34773.85051892593,72727.27744905876,127272.7225509412,199999.99999999994
60270.0,991,991,12,0.9928889784117996,1.7961502297531424,671.36,124573.15898578563,34489.18498372436,70614.34275607175,129385.65724392835,200000.00000000012
60291.0,990,990,9,0.9943852952207537,1.7949561685034565,688.32,110199.184922871,35020.03800435725,67707.18519112203,132292.8148088782,200000.00000000023
60312.0,984,984,11,0.993871666509836,1.7969839918616108,710.93,98429.1475414588,34912.92687962942,68280.5995556179,131719.4004443826,200000.0000000005
60333.0,982,982,4,0.9889656895171106,1.794373194836747,725.65,86799.68634084772,34820.337262455876,68276.7000371608,131723.29996283966,200000.00000000047
60354.0,974,974,0,0.9862189516115896,1.7891502073795171,757.54,83699.88542179785,34884.95115498405,64697.35857420365,135302.64142579664,200000.0000000003
60375.0,949,949,2,0.9831884274580236,1.7855445265826355,696.05,102240.69789577954,34531.91696005067,80305.7357790232,119694.2642209774,200000.0000000006
60396.0,937,937,0,0.981451420485285,1.783123039550963,668.28,108538.6589895624,35024.72341488716,70072.14514690508,129927.85485309552,200000.00000000058
60417.0,935,935,0,0.973510395413171,1.7823693517072843,653.9,86341.93594842174,35278.147800460356,66858.4894776845,133141.5105223162,200000.0000000007
60438.0,933,933,0,0.9698336760228963,1.7806694733930846,630.49,95573.34395202681,35020.792705526736,69842.36814671197,130157.63185328852,200000.0000000005
60459.0,928,928,1,0.9611518067158394,1.7776024775097772,576.34,132666.99132636617,34875.57537227034,75070.02539815652,124929.97460184411,200000.00000000064
60480.0,930,930,0,0.9619886747210669,1.7787887077727833,526.5,121883.39493374774,35042.14651900602,75257.08956579359,124742.91043420702,200000.0000000006
60501.0,939,939,0,0.9618000398246543,1.7800923789448653,471.91,138963.7332932398,34824.57219189919,76434.30269842308,123565.69730157744,200000.00000000052
60522.0,955,955,0,0.9569110559726962,1.779104330738473,476.74,123291.43541121633,34993.99544457604,66604.30217340283,133395.6978265978,200000.00000000064
60543.0,969,969,0,0.9564090788595524,1.7799127445692688,440.88,125847.4446559631,34810.68635625335,75072.53884613563,124927.46115386485,200000.00000000047
60564.0,982,982,2,0.958947467823644,1.7775854143425602,452.76,141866.48522749983,35160.4597687295,68150.46814702426,131849.53185297613,200000.0000000004
60585.0,988,988,13,0.9649523019355994,1.7781715576685047,465.13,137913.60654041756,34969.89428758149,68876.36714620248,131123.63285379796,200000.00000000044
60606.0,994,994,29,0.9802446754918587,1.7806328027182161,444.4,148312.98866749936,35121.11538115122,76554.85203834157,123445.14796165898,200000.00000000055
60627.0,994,994,34,0.9894628857460718,1.7813793419890163,431.97,146030.84900857593,35011.712378233846,73908.03241575819,126091.96758424243,200000.00000000064
60648.0,994,994,33,0.9948743059480702,1.7814970737096718,451.14,143129.52665322702,35090.02936810727,67914.62678074102,132085.37321925993,200000.00000000093
60669.0,996,996,26,0.9962108726466015,1.7799622809580544,449.75,138403.09006455514,35128.06128957595,73790.50640302715,126209.4935969735,200000.00000000064
60690.0,995,995,22,0.9994568775553107,1.7805932629747139,448.35,134992.568458806,35140.19186295295,73548.75803995125,126451.24196004924,200000.0000000005
60711.0,993,993,25,1.007684174947969,1.7820291531160586,458.56,123275.48007710319,35045.684150476634,70415.03537278852,129584.96462721191,200000.00000000044
60732.0,992,992,19,1.011501652188968,1.7823971425381029,472.75,112502.41998530159,34755.113526914756,69800.04911719351,130199.95088280697,200000.00000000047
60753.0,985,985,22,1.0062457136459462,1.7812344230258774,490.65,126013.72468371058,35346.270937825335,67665.66055534678,132334.33944465412,200000.0000000009
60774.0,989,989,17,1.0004317346236986,1.78111031948294,479.77,127007.90317183618,35160.230108501666,73622.35465039474,126377.64534960603,200000.00000000076
60795.0,990,990,16,1.0039914008711934,1.7817210193826758,468.26,126749.87178880167,35109.75062415146,74998.7398190119,125001.26018098893,200000.00000000081
60816.0,988,988,23,1.0076779462140764,1.7837709922811968,464.41,139810.46085655125,35081.38692253705,73125.0370405998,126874.96295940125,200000.00000000105
60837.0,996,996,21,1.0084902871387669,1.7855268815049796,458.16,132376.51787369288,34857.79845563238,71887.7056404313,128112.29435956942,200000.00000000073
